event_id,busines_obrazovanie,teatr_kino,tanci_balli,vecherinki_shou,vistavki_tvorchestvo,umor,koncerti_festivali,moda,igri_kvesti,romantika,activniy_otdih
7a7b064a-0308-4d1f-8d8e-2d0c33fa05e2,,,,,,,1.0,,,,
6f483a04-9785-4d34-ae70-317c132a9f30,,1.0,,,,,,,,,
d444dac8-a907-4636-b328-48a133d96fc4,,,,,,,1.0,,,,
9d7a6833-d2f1-458f-a27b-f55f3951d18b,,,,,,,1.0,,,,
ec746201-c075-49cc-b89b-ebb52ad88eed,,1.0,,,,,,,,,
57aaf933-e81f-4cf9-a3a0-e1f79697ee61,1.0,,,,,,,,,,
41ce5f7a-953c-4548-b263-105fa45d3262,,,,,,,1.0,,,,
3e0f0486-1bf9-41a9-9df3-736a1348b5d9,,,,,,,1.0,,,,
3d2da337-e6f5-4660-ad90-9891aa68d80a,,,,,,,1.0,,,,
62a78e1d-3c67-417a-8f05-8ad943f1a267,,,,,,,1.0,,,,
ec163e8c-d708-489c-9859-afd26e5658ab,,,,,,,,,,,1.0
8825e918-131f-473f-b27d-a4efe0cbd47c,,,,,,,1.0,,,,
625ce48b-a80d-4292-a6ce-8567d39e30be,,,,,,,1.0,,,,
d8ee9d9b-b960-42a6-94b9-7253943eee57,,,,,1.0,,,1.0,,,
6a939436-0ce4-4ecd-91a0-fb4ef0ec5a07,,,,,1.0,,,,,,
1853b348-e80a-491a-a822-1f87399b5253,,,,,,,1.0,,,,
bcb6ea44-cb31-4c4c-b33e-90a7b37dfb96,,,,,,,,,,,1.0
5cdd2c50-0c6f-4e00-a656-a4794407e75c,,,,,,,1.0,,,,
46015a32-e761-4f6d-a91b-8e0f07f52beb,,,,,,,,,,,1.0
b669714a-af8b-4d9b-ab10-46c929cc2b1e,,,,,1.0,,,,,,
7079ba8c-1421-4690-b7fa-ff9a86406c94,,,,,1.0,,,,,,
1a49ff2a-de5c-4898-bff5-9aa65e4ad7c8,,,,,,,1.0,,,,
dcbb4590-98ef-4d15-b41e-bff8a0beb7e6,,,,,,,,,1.0,,
6cf63a99-47b8-4230-946e-679cf0c054e4,,,,,1.0,,,,,,
21172788-e193-4f81-bff1-535ecc20ce14,,,,,,,,,,,1.0
19893aa1-3a8f-4f65-984a-a3f1474e480c,,,,,,,1.0,,,,
e961d889-c84e-4f2b-9cc8-05852a95760c,1.0,,,,,,,1.0,,,
5a681966-e0bf-4d42-a381-d1da2a1cb6b5,,,,,,,1.0,,,,
37f7ff22-1db6-435c-98f9-306e718c5254,,,,,,,,,,,1.0
1e860a37-7ac0-4a0d-a226-7ab79d2c3a0a,,1.0,,,,,,,,,
09132e06-f860-4823-abcd-aae475926ad8,,1.0,,,,,,,,,
62338ef0-506d-47c0-b88b-0e908446d376,,,,,,,1.0,,,,
2b574ec8-458f-4275-8055-bc636c0d6fe9,,,,,,,1.0,,,,
1e6138bc-7355-4a10-8272-66c30870278a,,,,,,,1.0,,,,
e5cbf3e8-c846-4d03-afef-417110cbc3e5,,,,,,,1.0,,,,
eab151de-47eb-485b-9055-6c95d74516c9,,,,,,,1.0,,,,
d012f85c-c506-4ce7-90ad-adf022973360,,,,,,,1.0,,,,
f06e9ba2-f520-45fd-9ec5-ffd2be94c847,,,,,,,1.0,,,,
528eabe3-edd7-449f-8ee8-06cf451c564f,,,,,1.0,,,1.0,,,
28c489f3-77e7-4eb3-af30-397b56c10756,,,,,,,1.0,,,,
8d836eb0-2b81-47e4-9d52-c3799d47047d,,,,,,,1.0,,,,
bb8c1664-a171-41d1-9fbf-dce2ff30f910,,,,,,,1.0,,,,
2860c3de-1542-4ee6-93f0-c46077c3d590,,,,,,,1.0,,,,
04207d5e-a580-4e14-b520-9c7ff54aa7b7,,,,,,,1.0,,,,
4c5eeb7a-d6eb-4a79-ad91-868352819116,,,,,,,1.0,,,,
a49d1229-99c5-4edf-b348-c7686818dda4,,1.0,,,,,,,,,
2796fcf4-9a2c-4fdd-8bfa-3c96c64acea3,,,,,,,1.0,,,,
cc0a2fa7-1406-42d3-8ee8-613c8ed3dfeb,,,,,,,1.0,,,,
90651c2e-a14a-492e-a5c0-ae27b9338d42,,1.0,,,,,,,,,
c3cc6cf4-d7a6-47bb-9e75-4b63d6f28d0f,,,,,,,1.0,,,,
f6871136-2995-4eae-8c36-c116e245aff3,,,,,,,,,,,1.0
01e37bf2-4c4b-4adc-b8a5-fc9287a19556,,,,,,,1.0,,,,
28162753-264d-4780-b7b3-1aa59ec85e0b,,,,,,,,,,,1.0
97be6a7b-d0e6-482d-804f-dc59266f5844,,,,,,,1.0,,,,
3c44bb2e-3646-41da-a4e3-df93931dbb18,,,,,,,1.0,,,,
0c99c16e-d6ae-45b7-a309-be2026af7aa6,1.0,1.0,,,,,,,,,
1c577055-cf35-4986-aa2f-efdb0253072e,,,,1.0,,,1.0,,,,
906b8d3f-1c16-4c22-9af7-23604421cb73,,,,1.0,,,,,,,
34c00ea6-fdd1-4ff9-93cc-a519f86fbaf4,,,,,,,1.0,,,,
898b77dc-0e1e-4ad2-acc1-8e28a155c325,,,,,,,1.0,,,,
499492af-9796-4ca0-93e6-bedee4b36615,,,,1.0,,,,,,,
bd716680-0779-4951-9a21-f9fc72ba6dc8,,,,,,,1.0,,,,
db13f04a-1f2e-4f30-986a-26675d60e701,,,,1.0,,,,,,,
181e0f5f-8bc5-4739-86ab-b87da867d041,,1.0,,,,,,,,,
2ec18c42-561a-41bf-9890-d3df1575708e,1.0,,,1.0,,,,,,1.0,
13c0f740-b626-4c03-bce5-9a38b52f8db2,,,,,1.0,,,,,,
d1362f4e-269e-4486-87e1-9c2061038f1e,1.0,,,,,,,,,,
32a4b7e4-a4ac-494f-9365-61684a21b4dd,,,,1.0,,,,,,,
709e2c0e-7574-4d5c-a72f-20929733b5a8,,,,1.0,,,,,,,
f2a3cc26-7f7e-4fef-bfd0-0c7f8038ddb0,,,,,,,1.0,,,,
1ec2bd87-5baf-4f7e-bb66-15e84dc17a35,,,,,,,1.0,,,,
8e92a4dc-384c-4385-a045-2156bd4c1a70,,,,,,,1.0,,,,
0aea6ff0-0264-43f2-9584-aa10efa26ec2,,,,1.0,,,1.0,,,,
1bc4607e-e51c-4fc7-bbf6-5ce22fcdfe79,,,,,,,,,,,1.0
77324d24-bb3a-4926-b756-4b6c82b6d4c9,,,,,1.0,,,,,,
18c96bd1-2f36-43ac-bdab-8497587bbaf8,,,,,,,1.0,,,,
82d6697f-5d3a-40c5-a6d5-6eba75498e1d,,,,,,,1.0,,,,
bcf82bea-f297-4792-a50f-12a10659d87c,,,,,,,,,,,1.0
1c976f9a-01f4-4ae4-a120-6e78d5d6eb5b,,,,,,,1.0,,,,
5a6dedff-873f-4d2d-a1a8-918e781c35dc,,,,,,,,,,,1.0
b8c5e867-1889-42a1-ae94-ebf4deb5c757,,,,,,,1.0,,,,
4d28df62-673a-4a8d-9be7-042e08723eca,,,,,,,1.0,,,,
1d16cee1-b87f-44e6-bacb-fc2f096dd53e,,,,,,,,,,,1.0
73c265eb-8929-4a9a-8f91-f09671be4990,,1.0,,,,,,,,,
fc84a66c-bc88-4b97-b3e5-4b2bb18b54e1,,,,,,,1.0,,,,
729385f2-b35a-4bd4-b34d-304e3c7240e8,,1.0,,,,,,,,,
d0fbb607-1057-4783-918a-dcfc8a45c140,,,,,,,1.0,,,,
43d2eed3-11b3-46c0-a715-169a4e8e35ee,,,,,,,1.0,,,,
3460278c-c289-400a-a99a-435510380ee8,1.0,,,,,,,,,,
43700168-41ff-48dc-9f26-e6eae186ce4c,,,,,1.0,,,,,,
d04337c4-9bd0-4476-9c7f-93ab0e9317cb,1.0,,,,,,,,,,
0d202aa5-7e6a-46fc-9e63-ecef9b303b40,,,,,,,1.0,,,,
7624f73f-1d2e-4adf-beeb-239c29908b2b,,,,,,,1.0,,,,
7b54d1cc-31fe-4902-8588-6f23f8401e42,,,,,,,1.0,,,,
c8fba42e-d1b8-4567-ab34-2c0a73559039,1.0,,,,,,,,,,
894add2b-3dab-4e29-859b-4cad170cdcd0,1.0,,,,,,,,,,
37a5900f-b8fd-4289-a957-b18d27a181e8,,,,,,,1.0,,,,
ee8fe979-c2ad-493d-971d-858df4266e37,1.0,,,,,,,,,,
1c8a91bb-2029-4cde-8b0c-54d450c5e576,,,,,,,1.0,,,,
a39ac723-c047-4e7d-8798-99e03e71ee3f,,1.0,,,,,,,,,
04f8f073-57a2-4488-b298-27bae3784b6e,,1.0,,,,,,,,,
33763dd8-8956-47a3-bc69-2e6435740b40,1.0,,,,,,,,,,
eff757bb-e52f-4e61-ad4d-6c97bc930474,,,,,,,1.0,,,,
0cc53fb1-38ea-47b7-97a9-580cef907ee8,,1.0,,,,,,,,,
eda40038-b569-4e21-8591-ff8262a11769,,,,,,,1.0,,,,
1b6a6fc7-e51d-44d4-8530-2a52cb6fd978,,,,,,,1.0,,,,
1ee4f089-7f63-45e7-b2a0-6bd278f664a5,,,,,,,1.0,,,,
6fe55bc2-c7a7-4982-90d1-c01ae4058961,,,,,,,1.0,,,,
4be70152-2c7d-4fb4-8646-91cae7cfecad,,1.0,,,,,,,,,
22f991bc-1b92-4a35-a6ad-5cbfc91de3c3,,1.0,,,,,,,,,
66495fe9-43a9-48f0-ae5c-c64070670a62,,,,,,,1.0,,,,
24e7b142-fc78-4f3d-851a-816f03992e4b,,,,,,,1.0,,,,
a867a5aa-fe7a-478f-8eb3-71ad26d9e337,,,,,,,1.0,,,,
d8fba5e2-96b0-45dc-8fe2-bbdeffa88069,,,,,,,1.0,,,,
5c7d3ab7-08af-4b03-b9c3-9788d0bb0d4b,,,,,,,1.0,,,,
64f239e3-fccf-4cfa-a494-432982a8f4f2,,,,,,,1.0,,,,
557d1373-687e-4194-8e19-974e7b816c2e,,,,,,,1.0,,,,
37d029f1-3ce6-4fba-8f4b-845589fa4d25,,,,,,,1.0,,,,
c1d9b2c5-871e-429f-afa5-5e357709b727,,,,,,,1.0,,,,
f32f1aad-875d-4612-b04d-2960a97d815d,1.0,,,,,,,,1.0,,1.0
ba9104c7-1ac8-4231-b92f-c27c95732fda,,1.0,,,,,,,,,
f776b34d-0e0a-4db8-bef7-8cec9adf8bc1,,,,,,,1.0,,,,
1edc20a8-731e-4e05-b92e-045cf2a66e38,,,,,,,1.0,,,,
72c5d557-d726-4c39-8751-46512aab87c4,,,,,,,1.0,,,,
5dbbf121-057e-443b-a54f-bcb48a589f8f,,,,,,,1.0,,,,
951abbe1-6a58-4405-ada2-001af45d15e9,,,,,,,1.0,,,,
08bfe58d-8b95-4258-b499-3b824a8fd14d,,,,,,,1.0,,,,
b463c214-fbd2-4987-a0e7-49b82f5501dc,,,,,,,1.0,,,,
7cfc9bb9-6ab9-4bbf-9024-4d2b07414a09,,,,,,,1.0,,,,
0fe85016-f85e-4990-aca9-30b71cb6b425,,,,,,,1.0,,,,
ce7449b5-a24b-4502-96a0-1bfb1bb183ab,,,,,,,1.0,,,,
71a3be94-3de9-4d49-8ba0-51163bb5f5ff,,1.0,,,,,,,,,
3cd41589-398e-4425-bd1e-6a188092c667,,,,,,,1.0,,,,
2fa33e25-7d10-4f88-9180-751fc4cc7f63,,,,,,,1.0,,,,
ddd0efbf-b128-42ea-8a63-18ce76b1f5c2,,,,,,,1.0,,,,
1b07d7d9-b369-4f7c-8d4a-d128db6e768a,,,,,,,1.0,,,,
73b3177e-a84b-4ed2-9edd-f06888bc6968,,1.0,,,,,,,,,
c8f89050-bed3-4b24-b403-3e3ede67afdc,,,,,,,1.0,,,,
3b5b6012-d747-47d0-b2fe-876e5080ee5d,,,,,,,1.0,,,,
d8e30890-38a7-481d-91ad-b910f37950e6,,,,,,,,,,,1.0
e4cda39d-93ff-4c67-9f6b-3e836ea563e2,1.0,,,,,,1.0,,,,
ac1d86c4-326b-41a5-9cff-84c2d8205169,,,,,,,1.0,,,,
a69c3e57-44e2-4b16-8222-24333d6bbcbd,,1.0,,,,,1.0,,,,
e82fe54d-b5cd-4184-b7c8-a093c6b07595,,,,,,,1.0,,,,
09a64ba1-bd91-4ffd-9bfe-364450aeaab3,,,,,,,1.0,,,,
4706e5d3-e6ce-42ea-803a-06e5785b092a,,,,,,,1.0,,,,
32871f75-7c28-4eb8-b10c-9b2e2e027af4,,,,,1.0,,1.0,,,,
611c94ae-c456-4179-89df-734d46cab1aa,,,,,,,,,,,1.0
85d5c036-204e-488c-8057-ac6aab264261,,,,,1.0,,,,,,
fcf73311-8eb5-47de-b5dc-3a586c7888b7,,,,,,,1.0,,,,
1abf5059-a5a0-4de5-8a09-46652cc6d7ba,1.0,1.0,,,,,,,,,
a9fcd309-f019-4264-b3ec-948fc728b647,,,,,,,1.0,,,,
3809e084-1354-4000-af48-a5f46cd6dbf4,,,,,,,1.0,,,,
41aff832-3fc2-40c1-8aef-391c73d589ea,,,,,1.0,,,,,,
5375a796-acfb-40a8-a531-aac1c7239cca,,,,,,,,,,,1.0
85350077-6239-45d7-9b21-b71b2c433640,,,,,,,1.0,,,,
d2c325ea-a898-44f6-8302-15d06a3d9919,,,,,1.0,,,,,,
db7b17d0-d638-4c59-ba39-9c97ad65760e,,,,1.0,,,,,,,
913cd9b1-8832-4e74-835e-5ad1efc26e93,,,,1.0,,,,,,,
56aa096e-535e-438b-8937-f39af4cfaa2b,,,,,1.0,,,,,,
4c43b8a6-422b-48a8-b60e-e59373e93cfe,,,,,1.0,,,,,,
595eb23f-68d6-4e62-b0ea-9e29f2c1309e,,1.0,,,,,,,,,
cf4b2fc7-ddc8-4265-8378-382d414ce5f4,,,,,,,1.0,,,,
14cfaeec-48b2-44db-af0f-184056c8205f,,,,,,,1.0,,,,
12bfeac5-f402-4059-9434-2c1cb2f46504,1.0,,,,,,,,,,
75f6630e-1e58-413b-81d3-45a4c202193e,,,,,,,,,,,1.0
13f93932-ba41-41f3-b7ac-212cc352a6e4,,,,,,,,,1.0,,
1beca429-6e75-4f27-8c7a-a86e4163f530,,,,,,,1.0,,,,
07bfb8cd-d0a0-4a8d-b507-4aa3901fb0b3,,1.0,,,,,,,,,
df200f44-1a7c-49ab-ab1f-eb0a1ab28af7,,,,,,,1.0,,,,
6c8b1f9a-2f62-4842-b932-aa0dc2e51cf3,,,,1.0,,,,,,,
ec094fac-0948-421f-b2ae-50fe3dfb3e6e,,,,,,,1.0,,,,
cb13502f-e054-4916-b2b5-ed998ce565f9,,,,,,,1.0,,,,
326529ea-11e1-4ac0-b1c3-33980a441120,,,,,1.0,,,,,,
7993e221-d4b8-47e3-8a9e-ffd801c5d6c8,,,,,,,1.0,,,,
5b7e16de-4b98-45b9-8d74-a69de0a02d83,1.0,,,,,,,,,,
386a9056-cf7a-4be8-80de-d4e0b0e8d51f,,,,,,,1.0,,,,
32c9cb1d-13a8-4cc3-894b-a52990468059,,,,,1.0,,,,,,
dee7df64-2724-48c1-a9d8-c449a76e5388,,,,,1.0,,,,,,
2a4f883e-e61c-4a96-8c66-dcb6677da5f5,,,,,1.0,,,,,,
783dd434-0715-4d26-8663-fe097cba0585,,,,,1.0,,,,,,
edab2c95-76f3-4d5c-bec3-74aa5c75bdfc,,,,,1.0,,,,,,
48675dcd-3d53-47ed-bf69-b9b424cc05dd,,,,,,,1.0,,,,
b817092a-8ccc-4640-b448-38c8ee079ab5,,,,,,,1.0,,,,
dea27e8f-504c-409f-9327-f1e61832bd75,,1.0,,,,,,,,,
47ad2389-c3c1-4526-9813-097a75370e38,,1.0,,,,,,,,,
9c6c58f8-f0c1-48ed-ac01-99357a854a59,,1.0,,,,,,,,,
76111997-e1b7-4192-994f-68c22ce1aefc,,,,,1.0,,,,,,
2e290dec-6012-49f3-8861-35706afa750c,,,,,1.0,,,,,,
e6c18891-6d7d-4dc9-b5bc-24a9d57b7c64,,,,,,,1.0,,,,
c9e453ed-1960-4da2-934e-4f6f4f4e24ec,,,,,,,1.0,,,,
e9104d97-47e9-4b2a-8be1-baf707697414,,,,,,,1.0,,,,
0b60cc32-6904-410a-8b67-26f3416f555d,,,,,,,1.0,,,,
a76bb61a-f58b-499c-a45d-015bdc719d40,,,,,,,1.0,,,,
392cc930-3652-4f69-aef7-aa824ef4f16c,,,,,,,1.0,,,,
16f1e6ea-3021-4740-9c53-9b505088870f,,,,,,,1.0,,,,
9bfa359c-b178-458c-92c1-e8922eec42d3,,1.0,,,,,,,,,
d7b67b5c-dc70-4243-aad4-437577d994fa,,,,,,,1.0,,,,
2f09de7a-ccb6-4220-ae54-c206ceeeb1f8,,,,,,,1.0,,,,
84343856-6dbe-48d1-b8fb-ce370bb849a8,,,,,,,1.0,,,,
718ee92c-15cd-4727-9eff-915892938049,,1.0,,,,,,,,,
6e86878e-4bcd-4614-bd97-08dea55bcf5a,,1.0,,,,,,,,,
87d439d1-c7bf-4a97-b6f9-6158d4377555,,1.0,,,,,,,,,
36580179-04c5-4c8d-b2f3-7ea550fa0036,,,,,,,1.0,,,,
02742201-26f3-4c1b-a57f-73463fa4545a,,,,,,,1.0,,,,
5b4c98eb-a004-4b66-b16d-242f0656907b,,1.0,,,,,,,,,
a603531d-a485-4585-ab68-5db169e1595a,,1.0,,,,,,,,,
4fd0b13f-27eb-4300-960c-c0d2ee2dd94c,,1.0,,,,,,,,,
91da1492-0e09-4709-b168-40f9f06bd95e,,,,,,,1.0,,,,
f9befbb7-7357-4424-9f98-87d5c247c3ca,,,,,,,1.0,,,,
746e8987-fca8-46b9-b763-49204b25379a,,1.0,,,,,,,,,
2cfe9a26-f8bf-43b6-9344-634216cf2d4d,,,,,,,1.0,,,,
d09f1fd1-5e2a-4245-8c9d-f61fbdc009b9,,1.0,,,,,,,,,
40950569-76c0-4d3b-87cf-c0a7bced67f9,,1.0,,,,,,,,,
fa7135e5-1c04-4ccb-ae44-834ea9ff2a38,,,,,,,1.0,,,,
f90cf2a1-dcd7-4e92-bfd9-da5203449d87,1.0,,,,,,,,,,
17f58da5-ec80-4eb5-a4bc-10d120d1db2b,,1.0,,,,,,,,,
f187f02b-c42f-40a2-a307-c704a6de82a2,,,,,,,1.0,,,,
2d051ac4-4c11-4910-8b83-628a8b791b72,,,,,,,1.0,,,,
790d1638-a62f-4b16-ab8f-488a68431bdf,,,,,,,1.0,,,,
dd26c10b-4e85-4e62-aa6e-3d523957ed53,,1.0,,,,,,,,,
8ef772f4-e5af-4bb0-a49d-416c782647be,,,,,,,1.0,,,,
3554146b-4bdc-4a30-a5f7-e97466bfb72e,,,,,,,1.0,,,,
0700c777-3309-429d-8203-dbe89b956862,,,,,,,1.0,,,,
99ce40da-9f69-476d-9dec-7276363e6cbb,,,,,1.0,,,,,,
61f87430-1c2b-4c87-9b15-2c70ea3be497,,,,,,,1.0,,,,
6eecc5b0-e39a-4d98-9548-d40eca6aa747,,,1.0,,,,1.0,,,,
23e2e0f8-c131-41cf-bee4-f084c82b1e50,,,,,,,1.0,,,,
d19fbd38-797b-418f-9ede-6782acfb8fee,,,,,,,1.0,,,,
e16e1b59-8ec7-4df5-998c-5e6fb4f6f34d,,,,,1.0,,,1.0,,,
b5f29140-8df3-4d8e-9384-ba7c8389c910,,,,,,,1.0,,,,
652958d9-524c-48a7-b5a7-1509584645dd,,,,,,,1.0,,,,
c2d74f7d-9425-428d-9d69-bd0bb8df81f4,,,,,1.0,,,,,,
b8a8dbec-c489-411f-a6fb-6bdc1a6c1821,,,,,,,,,,,1.0
b6bcc8a2-eda0-422d-8448-1aa376454c92,,1.0,,,,,1.0,,,,
5cdef875-7a8b-4a7d-8c2a-28b660b552f8,,,,,,,1.0,,,,
56dcab59-81f8-4ec6-9851-ff5b191cb977,,,,,,,1.0,,,,
19b25f73-06a5-4c46-8fc9-37196346d844,,,,,,,1.0,,,,
0310dbea-e3b8-473f-b4d4-918ac30db298,,,,,,,1.0,,,,
c6208eb9-1d95-40c4-9100-697ec5f187b6,,,,,,,1.0,,,,
2b93638e-9316-43ce-8b7b-f603596e70ff,,,,,,,1.0,,,,
6976a4a7-c96e-441c-b59f-b6441f336080,,1.0,,,,,,,,,
d08ddec2-5e39-4569-8518-c8d4c6c9ec6c,,,,,,,1.0,,,,
c5a77d4c-6934-422c-91d6-272575f4ebe1,,,,,,,1.0,,,,
80b92625-bc52-430b-a102-72f533c6a7a8,,,,,,,1.0,,,,
a1e7f5e6-83c2-4312-b27d-25fd45be2426,,,,1.0,,,,,,,
6eeff7c4-cd13-4672-9d66-d6bbfc3c9817,,1.0,,,,,,,,,
37e7ac4f-87a0-4535-90f2-d184f8aa6eff,,,,1.0,,,,,,,
9a69f99b-647c-42cf-af1f-5ae48426297e,,,,,,,,,,,1.0
1a926c11-4e60-44e2-9875-c9b4beb66cf0,,,,,1.0,,,,,,
c3a635e4-910c-4829-b14e-bbe2b1204817,,,,1.0,,,,,,,
0fe83375-9a34-4611-9028-1ef43851d87f,,,,,,,,,,,1.0
58e6d4b2-6bf5-43d8-a709-af0a864fcdf2,,,,,,,1.0,,,,
9ccd8c85-9a5e-41d6-9ea3-35e5fc67012c,,,,,,,1.0,,,,
ec8fa493-9dca-4f09-9caf-ca246768ada4,,,,,,,1.0,,,,
e8ec2d2c-d807-42e7-ae0d-0a1dd2097b5d,,,,,,,1.0,,,,
d0574d84-83ad-4868-9fe8-a2535c1d09eb,,,,1.0,,,1.0,,,,
f26919ac-d394-483f-bd04-80c0bb309217,,,,,,,,,,,1.0
ba99acc2-1aa0-4b0c-9d53-4e87e9bf05a4,,,,,,,1.0,,,,
64fae58b-2cf8-47e2-9783-58b83b21c1d0,,,,1.0,,,,,,,
edb8d18d-7599-48d7-9dc1-cd31bef87621,,,,,,,,,,,1.0
b1b94960-992a-4fca-8f6b-3ff6c3ac2720,,1.0,,,,,,,,,
ebba040c-eb7e-4d21-85b8-fbaee6312700,,,,,,,1.0,,,,
824b7a83-8e2e-45a3-89e3-571f4f3e2fe7,,,,,,,,,,,1.0
53c68568-eb4f-4e65-b4de-9c3542a8767a,,,,,,,,,,,1.0
6a47001c-0657-442d-8bb2-d110dd38a50b,,1.0,,,,,,,,,
3b5897b5-56a6-4b85-8009-816437f56af3,1.0,,,,,,,,,,
4109ef01-1cb7-4d6a-8ad5-4d5107542fc9,,,,,,,1.0,,,,
9e2e2541-2fb8-4c32-8f52-5c09b9f2a911,,,,,1.0,,,,,,
6dee3ef1-591e-4d5a-ab40-d641794f18f3,,,,,,,1.0,,,,
a1db1505-c795-4e7b-8f13-b2ac0b9ab803,,1.0,,,,,,,,,
112032c4-b58b-4d15-9414-842bb4996cc1,,1.0,,,,,,,,,
61e18138-a411-4977-ab2a-6040db1e57f8,,1.0,,,,,,,,,
6de244f6-6230-4345-abd2-d07b663b03b2,,1.0,,,,,,,,,
4d68f29b-fec1-4236-b203-4b6a37b3b13b,,,,,,,1.0,,,,
b348e2e7-4c72-431f-9ef1-43d5748a5f35,1.0,,,,,,,,,,
1814042d-869f-45d6-810d-9ba7ea38a4bc,,,,,,,1.0,,,,
b3306e0c-9c5a-46a3-b796-90546b4b171b,,,,,,,1.0,,,,
1d7296ea-44b9-4b3d-98d9-0535faf25adc,,1.0,,,,,,,,,
50959787-375e-4816-a2a0-311ff98a3d8c,,1.0,,,,,,,,,
e4786a28-95a1-4db5-93a5-9f14de5c0bdd,,1.0,,,,,,,,,
eee96e89-4be0-4517-a86e-ec758be45dbf,,,,,,,1.0,,,,
966dff90-1dc7-4d23-8c74-e2bc73406728,,,,,,,1.0,,,,
c8aff8d9-1e06-47e7-922f-1a45fcbd159c,,,,,,,1.0,,,1.0,
07e4e986-5c23-47e9-b5b7-6b7910c05f95,,1.0,,,,,,,,,
d8412416-6d30-493f-bd81-a0962611dd5e,,1.0,,,,,,,,,
2a4cca5d-1ef0-4a02-ad1a-05067420d08a,,1.0,,,,,,,,,
7d51b85c-3e83-48a0-8478-8c8e14ba9ed3,,1.0,,,,,,,,,
70a201dc-da55-4b2d-a2f8-afa4fe84175e,,1.0,,,,,,,,,
2521524e-71f3-463b-87c7-6c954e4fb22d,,1.0,,,,,,,,,
141c227f-64f2-4ea5-994e-0b40af8b0bee,,,,,,,1.0,,,,
9b14ff60-0a0a-4e7e-9330-789289203366,,1.0,,,,,,,,,
3e5bef42-d17a-4639-b354-47a40e655398,,1.0,,,,,,,,,
1892ca8a-f7fc-452a-a1b1-1e46cb5c7915,,1.0,,,,,,,,,
6a2ef422-9d9f-478e-9611-ac9b487556b4,,1.0,,,,,,,,,
aa6303f1-d637-4556-bd48-f8248ff72004,,,,,,,1.0,,,,
74ea26c8-c018-4cd6-b7f3-914ac57fc91b,,,,,1.0,,,,,,
b0e9407b-46dc-4793-b0f4-060c84dc13ba,,,,,,,1.0,,,,
3e042794-3d65-4676-a636-5c8d0265a459,,,,,1.0,,,,,,
46882c88-cb38-4aa2-8a3d-33cb9e4acaa7,,,,,1.0,,1.0,,,,
2bf6af4c-f903-4b48-aef5-ced3b0d167f4,,1.0,,,,,,,,,
2554b682-792a-41af-819a-ca6e32228e39,,,,,,,1.0,,,,
2a61ab74-3a60-4673-ad74-548f5a674c71,,,,,1.0,,,,,,
bc15eaf0-4819-42cc-9fc3-85a7c3d598f9,,,,,,,1.0,,,,
ffb54060-b8be-41f2-ba88-ebbcaf5e41e2,,,,,,,1.0,,,,
5e052ffe-e838-4911-a4b4-4c2ff8bebc33,,,,,,,1.0,,,,
10f7cdf3-cf71-48ff-aa52-321591cf1d04,,,,,,,1.0,,,,
23a6ed81-8488-4c70-b659-1c9a47454401,,,,,,,1.0,,,,
cbebf3a8-b9e4-43a7-b78c-3124ac534cb7,,,,,,,1.0,,,,
824b27f9-43da-4c7c-862f-b39cd6ad23e6,,,,,,,1.0,,,,
05a3ef62-4156-48f7-88af-c23b5914609b,,,,,,,1.0,,,,
5065e1c1-2df6-4c20-aa4e-7983f50defdd,,,,,,,1.0,,,,
be9391e2-a4d5-46b2-98f2-382f41ae6474,,,,,,,1.0,,,,
6102186b-f3c5-49fe-8b9c-1c38dc3685b0,,,,,,,1.0,,,,
ec66e781-f2ad-4708-99c7-6ad6abe2a139,,,,,,,1.0,,,,
c1c139b5-7382-434d-a79b-8e92866f2fc2,,,,,1.0,,,,,,
e37e066f-367e-4b13-b592-b51fdaa8779b,,,,,1.0,,,,,,
651c9e4a-2d8e-40be-a88b-5797a706383f,,,,,,,1.0,,,,
8c83612e-72e4-4261-baf4-6d6a58df19ae,,,,,,,1.0,,,,
13e25c1d-0a3d-40e4-b30b-b8152fd640d1,,,,,,,1.0,,,,
71872e29-fdea-4635-9510-88a3c2d7486d,,,,,,,1.0,,,,
464f5d82-a8a4-4709-b393-580b711ce78e,,1.0,,,,,,,,,
ece09334-5407-43bc-b1aa-0893532f92f9,,,,,,,1.0,,,,
28a37757-009b-4aec-ad08-62da28fc8f29,,,,,,,1.0,,,,
f751422f-0667-4429-998e-92968c9173b3,,,,,,,1.0,,,,
c570375b-d016-404d-bae3-753b297ed41f,,,,,,,1.0,,,,
bb726818-e638-49f7-a51a-ad21a78ef664,,,,,,,1.0,,,,
8d7c41f4-d8f7-48aa-815b-7ae92a60bcb6,,,,,,,1.0,,,,
0b69965d-a8e1-4312-81c2-43b2005c3f04,,,,,1.0,,,,,,
dc1a886a-66ff-448c-a574-5b8acd3580bf,,,,1.0,,,,,1.0,,
63f05d71-a840-4869-91c8-8fcebbafe22f,,,,,,,1.0,,,,
62a0e56c-8f24-4682-8443-4056d56fb1ae,,,,,1.0,,,,,,
3de34374-eab6-4951-a024-06d55abc4e2a,,,,,1.0,,,,,,
140f3b9e-5c7e-4f3c-9c88-158fecad0d1e,,,,,1.0,,,,,,
23d175cb-9f0f-4afc-abd8-fd85e103df2b,,,,,,,1.0,,,,
e4319225-0d3d-48ea-80fd-ac7b84dc858d,,,,,,,1.0,,,,
